Year,Income,Province,Average Income Tax
2005,315000,Yukon,11.4
2005,320000,Yukon,11.42
2005,325000,Yukon,11.44
2005,330000,Yukon,11.46
2005,335000,Yukon,11.48
2005,340000,Yukon,11.5
2005,345000,Yukon,11.52
2014,1000,Alberta,0.0
2014,1100,Alberta,0.0
2014,1200,Alberta,0.0
2014,1300,Alberta,0.0
2014,1400,Alberta,0.0
2014,1500,Alberta,0.0
2014,1600,Alberta,0.0
2014,1700,Alberta,0.0
2014,1800,Alberta,0.0
2014,1900,Alberta,0.0
2014,2000,Alberta,0.0
2014,2100,Alberta,0.0
2014,2200,Alberta,0.0
2014,2300,Alberta,0.0
2014,2400,Alberta,0.0
2014,2500,Alberta,0.0
2014,2600,Alberta,0.0
2014,2700,Alberta,0.0
2014,2800,Alberta,0.0
2014,2900,Alberta,0.0
2014,3000,Alberta,0.0
2014,3100,Alberta,0.0
2014,3200,Alberta,0.0
2014,3300,Alberta,0.0
2014,3400,Alberta,0.0
2014,3500,Alberta,0.0
2014,3600,Alberta,0.0
2014,3700,Alberta,0.0
2014,3800,Alberta,0.0
2014,3900,Alberta,0.0
2014,4000,Alberta,0.0
2014,4100,Alberta,0.0
2014,4200,Alberta,0.0
2014,4300,Alberta,0.0
2014,4400,Alberta,0.0
2014,4500,Alberta,0.0
2014,4600,Alberta,0.0
2014,4700,Alberta,0.0
2014,4800,Alberta,0.0
2014,4900,Alberta,0.0
2014,5000,Alberta,0.0
2014,5100,Alberta,0.0
2014,5200,Alberta,0.0
2014,5300,Alberta,0.0
2014,5400,Alberta,0.0
2014,5500,Alberta,0.0
2014,5600,Alberta,0.0
2014,5700,Alberta,0.0
2014,5800,Alberta,0.0
2014,5900,Alberta,0.0
2014,6000,Alberta,0.0
2014,6100,Alberta,0.0
2014,6200,Alberta,0.0
2014,6300,Alberta,0.0
2014,6400,Alberta,0.0
2014,6500,Alberta,0.0
2014,6600,Alberta,0.0
2014,6700,Alberta,0.0
2014,6800,Alberta,0.0
2014,6900,Alberta,0.0
2014,7000,Alberta,0.0
2014,7100,Alberta,0.0
2014,7200,Alberta,0.0
2014,7300,Alberta,0.0
2014,7400,Alberta,0.0
2014,7500,Alberta,0.0
2014,7600,Alberta,0.0
2014,7700,Alberta,0.0
2014,7800,Alberta,0.0
2014,7900,Alberta,0.0
2014,8000,Alberta,0.0
2014,8100,Alberta,0.0
2014,8200,Alberta,0.0
2014,8300,Alberta,0.0
2014,8400,Alberta,0.0
2014,8500,Alberta,0.0
2014,8600,Alberta,0.0
2014,8700,Alberta,0.0
2014,8800,Alberta,0.0
2014,8900,Alberta,0.0
2014,9000,Alberta,0.0
2014,9100,Alberta,0.0
2014,9200,Alberta,0.0
2014,9300,Alberta,0.0
2014,9400,Alberta,0.0
2014,9500,Alberta,0.0
2014,9600,Alberta,0.0
2014,9700,Alberta,0.0
2014,9800,Alberta,0.0
2014,9900,Alberta,0.0
2014,10000,Alberta,0.0
2014,11000,Alberta,0.0
2014,12000,Alberta,0.0
2014,13000,Alberta,0.0
2014,14000,Alberta,0.0
2014,15000,Alberta,0.0
2014,16000,Alberta,0.0
2014,17000,Alberta,0.0
2014,18000,Alberta,0.12
2014,19000,Alberta,0.64
2014,20000,Alberta,1.11
2014,21000,Alberta,1.53
2014,22000,Alberta,1.91
2014,23000,Alberta,2.27
2014,24000,Alberta,2.59
2014,25000,Alberta,2.89
2014,26000,Alberta,3.16
2014,27000,Alberta,3.41
2014,28000,Alberta,3.65
2014,29000,Alberta,3.87
2014,30000,Alberta,4.07
2014,31000,Alberta,4.26
2014,32000,Alberta,4.44
2014,33000,Alberta,4.61
2014,34000,Alberta,4.77
2014,35000,Alberta,4.92
2014,36000,Alberta,5.06
2014,37000,Alberta,5.19
2014,38000,Alberta,5.32
2014,39000,Alberta,5.44
2014,40000,Alberta,5.55
2014,41000,Alberta,5.66
2014,42000,Alberta,5.77
2014,43000,Alberta,5.86
2014,44000,Alberta,5.96
2014,45000,Alberta,6.05
2014,46000,Alberta,6.13
2014,47000,Alberta,6.22
2014,48000,Alberta,6.29
2014,49000,Alberta,6.37
2014,50000,Alberta,6.44
2014,51000,Alberta,6.51
2014,52000,Alberta,6.58
2014,53000,Alberta,6.64
2014,54000,Alberta,6.71
2014,55000,Alberta,6.77
2014,56000,Alberta,6.82
2014,57000,Alberta,6.88
2014,58000,Alberta,6.93
2014,59000,Alberta,6.99
2014,60000,Alberta,7.04
2014,65000,Alberta,7.26
2014,70000,Alberta,7.46
2014,75000,Alberta,7.63
2014,80000,Alberta,7.78
2014,85000,Alberta,7.91
2014,90000,Alberta,8.02
2014,95000,Alberta,8.13
2014,100000,Alberta,8.22
2014,105000,Alberta,8.31
2014,110000,Alberta,8.38
2014,115000,Alberta,8.45
2014,120000,Alberta,8.52
2014,125000,Alberta,8.58
2014,130000,Alberta,8.63
2014,135000,Alberta,8.68
2014,140000,Alberta,8.73
2014,145000,Alberta,8.77
2014,150000,Alberta,8.81
2014,155000,Alberta,8.85
2014,160000,Alberta,8.89
2014,165000,Alberta,8.92
2014,170000,Alberta,8.95
2014,175000,Alberta,8.98
2014,180000,Alberta,9.01
2014,185000,Alberta,9.04
2014,190000,Alberta,9.06
2014,195000,Alberta,9.09
2014,200000,Alberta,9.11
2014,205000,Alberta,9.13
2014,210000,Alberta,9.15
2014,215000,Alberta,9.17
2014,220000,Alberta,9.19
2014,225000,Alberta,9.21
2014,230000,Alberta,9.23
2014,235000,Alberta,9.24
2014,240000,Alberta,9.26
2014,245000,Alberta,9.27
2014,250000,Alberta,9.29
2014,255000,Alberta,9.3
2014,260000,Alberta,9.32
2014,265000,Alberta,9.33
2014,270000,Alberta,9.34
2014,275000,Alberta,9.35
2014,280000,Alberta,9.36
2014,285000,Alberta,9.38
2014,290000,Alberta,9.39
2014,295000,Alberta,9.4
2014,300000,Alberta,9.41
2014,305000,Alberta,9.42
2014,310000,Alberta,9.43
2014,315000,Alberta,9.44
2014,320000,Alberta,9.44
2014,325000,Alberta,9.45
2014,330000,Alberta,9.46
2014,335000,Alberta,9.47
2014,340000,Alberta,9.48
2014,345000,Alberta,9.48
2014,1000,British Columbia,0.0
2014,1100,British Columbia,0.0
2014,1200,British Columbia,0.0
2014,1300,British Columbia,0.0
2014,1400,British Columbia,0.0
2014,1500,British Columbia,0.0
2014,1600,British Columbia,0.0
2014,1700,British Columbia,0.0
2014,1800,British Columbia,0.0
2014,1900,British Columbia,0.0
2014,2000,British Columbia,0.0
2014,2100,British Columbia,0.0
2014,2200,British Columbia,0.0
2014,2300,British Columbia,0.0
2014,2400,British Columbia,0.0
2014,2500,British Columbia,0.0
2014,2600,British Columbia,0.0
2014,2700,British Columbia,0.0
2014,2800,British Columbia,0.0
2014,2900,British Columbia,0.0
2014,3000,British Columbia,0.0
2014,3100,British Columbia,0.0
2014,3200,British Columbia,0.0
2014,3300,British Columbia,0.0
2014,3400,British Columbia,0.0
2014,3500,British Columbia,0.0
2014,3600,British Columbia,0.0
2014,3700,British Columbia,0.0
2014,3800,British Columbia,0.0
2014,3900,British Columbia,0.0
2014,4000,British Columbia,0.0
2014,4100,British Columbia,0.0
2014,4200,British Columbia,0.0
2014,4300,British Columbia,0.0
2014,4400,British Columbia,0.0
2014,4500,British Columbia,0.0
2014,4600,British Columbia,0.0
2014,4700,British Columbia,0.0
2014,4800,British Columbia,0.0
2014,4900,British Columbia,0.0
2014,5000,British Columbia,0.0
2014,5100,British Columbia,0.0
2014,5200,British Columbia,0.0
2014,5300,British Columbia,0.0
2014,5400,British Columbia,0.0
2014,5500,British Columbia,0.0
2014,5600,British Columbia,0.0
2014,5700,British Columbia,0.0
2014,5800,British Columbia,0.0
2014,5900,British Columbia,0.0
2014,6000,British Columbia,0.0
2014,6100,British Columbia,0.0
2014,6200,British Columbia,0.0
2014,6300,British Columbia,0.0
2014,6400,British Columbia,0.0
2014,6500,British Columbia,0.0
2014,6600,British Columbia,0.0
2014,6700,British Columbia,0.0
2014,6800,British Columbia,0.0
2014,6900,British Columbia,0.0
2014,7000,British Columbia,0.0
2014,7100,British Columbia,0.0
2014,7200,British Columbia,0.0
2014,7300,British Columbia,0.0
2014,7400,British Columbia,0.0
2014,7500,British Columbia,0.0
2014,7600,British Columbia,0.0
2014,7700,British Columbia,0.0
2014,7800,British Columbia,0.0
2014,7900,British Columbia,0.0
2014,8000,British Columbia,0.0
2014,8100,British Columbia,0.0
2014,8200,British Columbia,0.0
2014,8300,British Columbia,0.0
2014,8400,British Columbia,0.0
2014,8500,British Columbia,0.0
2014,8600,British Columbia,0.0
2014,8700,British Columbia,0.0
2014,8800,British Columbia,0.0
2014,8900,British Columbia,0.0
2014,9000,British Columbia,0.0
2014,9100,British Columbia,0.0
2014,9200,British Columbia,0.0
2014,9300,British Columbia,0.0
2014,9400,British Columbia,0.0
2014,9500,British Columbia,0.0
2014,9600,British Columbia,0.0
2014,9700,British Columbia,0.0
2014,9800,British Columbia,0.0
2014,9900,British Columbia,0.02
2014,10000,British Columbia,0.07
2014,11000,British Columbia,0.52
2014,12000,British Columbia,0.9
2014,13000,British Columbia,1.22
2014,14000,British Columbia,1.49
2014,15000,British Columbia,1.73
2014,16000,British Columbia,1.94
2014,17000,British Columbia,2.12
2014,18000,British Columbia,2.29
2014,19000,British Columbia,2.43
2014,20000,British Columbia,2.56
2014,21000,British Columbia,2.68
2014,22000,British Columbia,2.79
2014,23000,British Columbia,2.89
2014,24000,British Columbia,2.98
2014,25000,British Columbia,3.06
2014,26000,British Columbia,3.14
2014,27000,British Columbia,3.21
2014,28000,British Columbia,3.28
2014,29000,British Columbia,3.34
2014,30000,British Columbia,3.4
2014,31000,British Columbia,3.45
2014,32000,British Columbia,3.5
2014,33000,British Columbia,3.55
2014,34000,British Columbia,3.59
2014,35000,British Columbia,3.63
2014,36000,British Columbia,3.67
2014,37000,British Columbia,3.71
2014,38000,British Columbia,3.77
2014,39000,British Columbia,3.87
2014,40000,British Columbia,3.97
2014,41000,British Columbia,4.06
2014,42000,British Columbia,4.15
2014,43000,British Columbia,4.23
2014,44000,British Columbia,4.31
2014,45000,British Columbia,4.38
2014,46000,British Columbia,4.46
2014,47000,British Columbia,4.53
2014,48000,British Columbia,4.59
2014,49000,British Columbia,4.65
2014,50000,British Columbia,4.72
2014,51000,British Columbia,4.77
2014,52000,British Columbia,4.83
2014,53000,British Columbia,4.88
2014,54000,British Columbia,4.94
2014,55000,British Columbia,4.99
2014,56000,British Columbia,5.04
2014,57000,British Columbia,5.08
2014,58000,British Columbia,5.13
2014,59000,British Columbia,5.17
2014,60000,British Columbia,5.21
2014,65000,British Columbia,5.4
2014,70000,British Columbia,5.57
2014,75000,British Columbia,5.71
2014,80000,British Columbia,6.0
2014,85000,British Columbia,6.27
2014,90000,British Columbia,6.57
2014,95000,British Columbia,6.88
2014,100000,British Columbia,7.15
2014,105000,British Columbia,7.39
2014,110000,British Columbia,7.73
2014,115000,British Columbia,8.03
2014,120000,British Columbia,8.31
2014,125000,British Columbia,8.56
2014,130000,British Columbia,8.8
2014,135000,British Columbia,9.02
2014,140000,British Columbia,9.22
2014,145000,British Columbia,9.41
2014,150000,British Columbia,9.59
2014,155000,British Columbia,9.82
2014,160000,British Columbia,10.04
2014,165000,British Columbia,10.24
2014,170000,British Columbia,10.43
2014,175000,British Columbia,10.62
2014,180000,British Columbia,10.79
2014,185000,British Columbia,10.95
2014,190000,British Columbia,11.1
2014,195000,British Columbia,11.25
2014,200000,British Columbia,11.39
2014,205000,British Columbia,11.52
2014,210000,British Columbia,11.65
2014,215000,British Columbia,11.77
2014,220000,British Columbia,11.88
2014,225000,British Columbia,11.99
2014,230000,British Columbia,12.1
2014,235000,British Columbia,12.2
2014,240000,British Columbia,12.29
2014,245000,British Columbia,12.38
2014,250000,British Columbia,12.47
2014,255000,British Columbia,12.56
2014,260000,British Columbia,12.64
2014,265000,British Columbia,12.72
2014,270000,British Columbia,12.79
2014,275000,British Columbia,12.87
2014,280000,British Columbia,12.94
2014,285000,British Columbia,13.0
2014,290000,British Columbia,13.07
2014,295000,British Columbia,13.13
2014,300000,British Columbia,13.19
2014,305000,British Columbia,13.25
2014,310000,British Columbia,13.31
2014,315000,British Columbia,13.36
2014,320000,British Columbia,13.42
2014,325000,British Columbia,13.47
2014,330000,British Columbia,13.52
2014,335000,British Columbia,13.57
2014,340000,British Columbia,13.62
2014,345000,British Columbia,13.66
2014,1000,Federal,0.0
2014,1100,Federal,0.0
2014,1200,Federal,0.0
2014,1300,Federal,0.0
2014,1400,Federal,0.0
2014,1500,Federal,0.0
2014,1600,Federal,0.0
2014,1700,Federal,0.0
2014,1800,Federal,0.0
2014,1900,Federal,0.0
2014,2000,Federal,0.0
2014,2100,Federal,0.0
2014,2200,Federal,0.0
2014,2300,Federal,0.0
2014,2400,Federal,0.0
2014,2500,Federal,0.0
2014,2600,Federal,0.0
2014,2700,Federal,0.0
2014,2800,Federal,0.0
2014,2900,Federal,0.0
2014,3000,Federal,0.0
2014,3100,Federal,0.0
2014,3200,Federal,0.0
2014,3300,Federal,0.0
2014,3400,Federal,0.0
2014,3500,Federal,0.0
2014,3600,Federal,0.0
2014,3700,Federal,0.0
2014,3800,Federal,0.0
2014,3900,Federal,0.0
2014,4000,Federal,0.0
2014,4100,Federal,0.0
2014,4200,Federal,0.0
2014,4300,Federal,0.0
2014,4400,Federal,0.0
2014,4500,Federal,0.0
2014,4600,Federal,0.0
2014,4700,Federal,0.0
2014,4800,Federal,0.0
2014,4900,Federal,0.0
2014,5000,Federal,0.0
2014,5100,Federal,0.0
2014,5200,Federal,0.0
2014,5300,Federal,0.0
2014,5400,Federal,0.0
2014,5500,Federal,0.0
2014,5600,Federal,0.0
2014,5700,Federal,0.0
2014,5800,Federal,0.0
2014,5900,Federal,0.0
2014,6000,Federal,0.0
2014,6100,Federal,0.0
2014,6200,Federal,0.0
2014,6300,Federal,0.0
2014,6400,Federal,0.0
2014,6500,Federal,0.0
2014,6600,Federal,0.0
2014,6700,Federal,0.0
2014,6800,Federal,0.0
2014,6900,Federal,0.0
2014,7000,Federal,0.0
2014,7100,Federal,0.0
2014,7200,Federal,0.0
2014,7300,Federal,0.0
2014,7400,Federal,0.0
2014,7500,Federal,0.0
2014,7600,Federal,0.0
2014,7700,Federal,0.0
2014,7800,Federal,0.0
2014,7900,Federal,0.0
2014,8000,Federal,0.0
2014,8100,Federal,0.0
2014,8200,Federal,0.0
2014,8300,Federal,0.0
2014,8400,Federal,0.0
2014,8500,Federal,0.14
2014,8600,Federal,0.39
2014,8700,Federal,0.64
2014,8800,Federal,0.88
2014,8900,Federal,1.11
2014,9000,Federal,1.34
2014,9100,Federal,1.57
2014,9200,Federal,1.79
2014,9300,Federal,2.0
2014,9400,Federal,2.21
2014,9500,Federal,2.42
2014,9600,Federal,2.62
2014,9700,Federal,2.82
2014,9800,Federal,3.01
2014,9900,Federal,3.2
2014,10000,Federal,3.39
2014,11000,Federal,5.07
2014,12000,Federal,6.46
2014,13000,Federal,7.65
2014,14000,Federal,8.66
2014,15000,Federal,9.54
2014,16000,Federal,10.31
2014,17000,Federal,10.98
2014,18000,Federal,11.59
2014,19000,Federal,12.13
2014,20000,Federal,12.61
2014,21000,Federal,13.05
2014,22000,Federal,13.45
2014,23000,Federal,13.81
2014,24000,Federal,14.15
2014,25000,Federal,14.45
2014,26000,Federal,14.74
2014,27000,Federal,15.0
2014,28000,Federal,15.24
2014,29000,Federal,15.47
2014,30000,Federal,15.68
2014,31000,Federal,15.88
2014,32000,Federal,16.07
2014,33000,Federal,16.24
2014,34000,Federal,16.41
2014,35000,Federal,16.56
2014,36000,Federal,16.71
2014,37000,Federal,16.85
2014,38000,Federal,16.98
2014,39000,Federal,17.1
2014,40000,Federal,17.22
2014,41000,Federal,17.33
2014,42000,Federal,17.44
2014,43000,Federal,17.54
2014,44000,Federal,17.65
2014,45000,Federal,17.9
2014,46000,Federal,18.13
2014,47000,Federal,18.36
2014,48000,Federal,18.58
2014,49000,Federal,18.77
2014,50000,Federal,18.94
2014,51000,Federal,19.09
2014,52000,Federal,19.24
2014,53000,Federal,19.34
2014,54000,Federal,19.39
2014,55000,Federal,19.44
2014,56000,Federal,19.49
2014,57000,Federal,19.53
2014,58000,Federal,19.57
2014,59000,Federal,19.61
2014,60000,Federal,19.65
2014,65000,Federal,19.83
2014,70000,Federal,19.99
2014,75000,Federal,20.12
2014,80000,Federal,20.24
2014,85000,Federal,20.34
2014,90000,Federal,20.53
2014,95000,Federal,20.82
2014,100000,Federal,21.08
2014,105000,Federal,21.31
2014,110000,Federal,21.52
2014,115000,Federal,21.72
2014,120000,Federal,21.9
2014,125000,Federal,22.06
2014,130000,Federal,22.21
2014,135000,Federal,22.35
2014,140000,Federal,22.56
2014,145000,Federal,22.78
2014,150000,Federal,22.99
2014,155000,Federal,23.19
2014,160000,Federal,23.37
2014,165000,Federal,23.54
2014,170000,Federal,23.7
2014,175000,Federal,23.85
2014,180000,Federal,23.99
2014,185000,Federal,24.13
2014,190000,Federal,24.26
2014,195000,Federal,24.38
2014,200000,Federal,24.49
2014,205000,Federal,24.6
2014,210000,Federal,24.71
2014,215000,Federal,24.81
2014,220000,Federal,24.9
2014,225000,Federal,24.99
2014,230000,Federal,25.08
2014,235000,Federal,25.16
2014,240000,Federal,25.24
2014,245000,Federal,25.32
2014,250000,Federal,25.39
2014,255000,Federal,25.47
2014,260000,Federal,25.53
2014,265000,Federal,25.6
2014,270000,Federal,25.66
2014,275000,Federal,25.72
2014,280000,Federal,25.78
2014,285000,Federal,25.84
2014,290000,Federal,25.89
2014,295000,Federal,25.94
2014,300000,Federal,26.0
2014,305000,Federal,26.05
2014,310000,Federal,26.09
2014,315000,Federal,26.14
2014,320000,Federal,26.18
2014,325000,Federal,26.23
2014,330000,Federal,26.27
2014,335000,Federal,26.31
2014,340000,Federal,26.35
2014,345000,Federal,26.39
2014,1000,Manitoba,0.0
2014,1100,Manitoba,0.0
2014,1200,Manitoba,0.0
2014,1300,Manitoba,0.0
2014,1400,Manitoba,0.0
2014,1500,Manitoba,0.0
2014,1600,Manitoba,0.0
2014,1700,Manitoba,0.0
2014,1800,Manitoba,0.0
2014,1900,Manitoba,0.0
2014,2000,Manitoba,0.0
2014,2100,Manitoba,0.0
2014,2200,Manitoba,0.0
2014,2300,Manitoba,0.0
2014,2400,Manitoba,0.0
2014,2500,Manitoba,0.0
2014,2600,Manitoba,0.0
2014,2700,Manitoba,0.0
2014,2800,Manitoba,0.0
2014,2900,Manitoba,0.0
2014,3000,Manitoba,0.0
2014,3100,Manitoba,0.0
2014,3200,Manitoba,0.0
2014,3300,Manitoba,0.0
2014,3400,Manitoba,0.0
2014,3500,Manitoba,0.0
2014,3600,Manitoba,0.0
2014,3700,Manitoba,0.0
2014,3800,Manitoba,0.0
2014,3900,Manitoba,0.0
2014,4000,Manitoba,0.0
2014,4100,Manitoba,0.0
2014,4200,Manitoba,0.0
2014,4300,Manitoba,0.0
2014,4400,Manitoba,0.0
2014,4500,Manitoba,0.0
2014,4600,Manitoba,0.0
2014,4700,Manitoba,0.0
2014,4800,Manitoba,0.0
2014,4900,Manitoba,0.0
2014,5000,Manitoba,0.0
2014,5100,Manitoba,0.0
2014,5200,Manitoba,0.0
2014,5300,Manitoba,0.0
2014,5400,Manitoba,0.0
2014,5500,Manitoba,0.0
2014,5600,Manitoba,0.0
2014,5700,Manitoba,0.0
2014,5800,Manitoba,0.0
2014,5900,Manitoba,0.0
2014,6000,Manitoba,0.0
2014,6100,Manitoba,0.0
2014,6200,Manitoba,0.0
2014,6300,Manitoba,0.0
2014,6400,Manitoba,0.0
2014,6500,Manitoba,0.0
2014,6600,Manitoba,0.0
2014,6700,Manitoba,0.0
2014,6800,Manitoba,0.0
2014,6900,Manitoba,0.0
2014,7000,Manitoba,0.0
2014,7100,Manitoba,0.0
2014,7200,Manitoba,0.0
2014,7300,Manitoba,0.0
2014,7400,Manitoba,0.0
2014,7500,Manitoba,0.0
2014,7600,Manitoba,0.0
2014,7700,Manitoba,0.0
2014,7800,Manitoba,0.0
2014,7900,Manitoba,0.0
2014,8000,Manitoba,0.0
2014,8100,Manitoba,0.0
2014,8200,Manitoba,0.0
2014,8300,Manitoba,0.0
2014,8400,Manitoba,0.0
2014,8500,Manitoba,0.0
2014,8600,Manitoba,0.0
2014,8700,Manitoba,0.0
2014,8800,Manitoba,0.0
2014,8900,Manitoba,0.0
2014,9000,Manitoba,0.0
2014,9100,Manitoba,0.0
2014,9200,Manitoba,0.08
2014,9300,Manitoba,0.19
2014,9400,Manitoba,0.31
2014,9500,Manitoba,0.42
2014,9600,Manitoba,0.52
2014,9700,Manitoba,0.63
2014,9800,Manitoba,0.73
2014,9900,Manitoba,0.84
2014,10000,Manitoba,0.94
2014,11000,Manitoba,1.83
2014,12000,Manitoba,2.58
2014,13000,Manitoba,3.21
2014,14000,Manitoba,3.75
2014,15000,Manitoba,4.22
2014,16000,Manitoba,4.63
2014,17000,Manitoba,5.0
2014,18000,Manitoba,5.32
2014,19000,Manitoba,5.61
2014,20000,Manitoba,5.87
2014,21000,Manitoba,6.1
2014,22000,Manitoba,6.32
2014,23000,Manitoba,6.51
2014,24000,Manitoba,6.69
2014,25000,Manitoba,6.85
2014,26000,Manitoba,7.01
2014,27000,Manitoba,7.15
2014,28000,Manitoba,7.28
2014,29000,Manitoba,7.4
2014,30000,Manitoba,7.51
2014,31000,Manitoba,7.62
2014,32000,Manitoba,7.78
2014,33000,Manitoba,7.93
2014,34000,Manitoba,8.07
2014,35000,Manitoba,8.2
2014,36000,Manitoba,8.33
2014,37000,Manitoba,8.45
2014,38000,Manitoba,8.56
2014,39000,Manitoba,8.67
2014,40000,Manitoba,8.77
2014,41000,Manitoba,8.87
2014,42000,Manitoba,8.96
2014,43000,Manitoba,9.05
2014,44000,Manitoba,9.13
2014,45000,Manitoba,9.21
2014,46000,Manitoba,9.29
2014,47000,Manitoba,9.36
2014,48000,Manitoba,9.44
2014,49000,Manitoba,9.5
2014,50000,Manitoba,9.57
2014,51000,Manitoba,9.63
2014,52000,Manitoba,9.69
2014,53000,Manitoba,9.75
2014,54000,Manitoba,9.8
2014,55000,Manitoba,9.86
2014,56000,Manitoba,9.91
2014,57000,Manitoba,9.96
2014,58000,Manitoba,10.01
2014,59000,Manitoba,10.05
2014,60000,Manitoba,10.1
2014,65000,Manitoba,10.3
2014,70000,Manitoba,10.68
2014,75000,Manitoba,11.12
2014,80000,Manitoba,11.52
2014,85000,Manitoba,11.86
2014,90000,Manitoba,12.17
2014,95000,Manitoba,12.45
2014,100000,Manitoba,12.69
2014,105000,Manitoba,12.92
2014,110000,Manitoba,13.12
2014,115000,Manitoba,13.31
2014,120000,Manitoba,13.48
2014,125000,Manitoba,13.63
2014,130000,Manitoba,13.78
2014,135000,Manitoba,13.91
2014,140000,Manitoba,14.04
2014,145000,Manitoba,14.15
2014,150000,Manitoba,14.26
2014,155000,Manitoba,14.36
2014,160000,Manitoba,14.46
2014,165000,Manitoba,14.55
2014,170000,Manitoba,14.63
2014,175000,Manitoba,14.71
2014,180000,Manitoba,14.79
2014,185000,Manitoba,14.86
2014,190000,Manitoba,14.92
2014,195000,Manitoba,14.99
2014,200000,Manitoba,15.05
2014,205000,Manitoba,15.1
2014,210000,Manitoba,15.16
2014,215000,Manitoba,15.21
2014,220000,Manitoba,15.26
2014,225000,Manitoba,15.31
2014,230000,Manitoba,15.35
2014,235000,Manitoba,15.4
2014,240000,Manitoba,15.44
2014,245000,Manitoba,15.48
2014,250000,Manitoba,15.52
2014,255000,Manitoba,15.55
2014,260000,Manitoba,15.59
2014,265000,Manitoba,15.62
2014,270000,Manitoba,15.66
2014,275000,Manitoba,15.69
2014,280000,Manitoba,15.72
2014,285000,Manitoba,15.75
2014,290000,Manitoba,15.78
2014,295000,Manitoba,15.8
2014,300000,Manitoba,15.83
2014,305000,Manitoba,15.86
2014,310000,Manitoba,15.88
2014,315000,Manitoba,15.91
2014,320000,Manitoba,15.93
2014,325000,Manitoba,15.95
2014,330000,Manitoba,15.97
2014,335000,Manitoba,16.0
2014,340000,Manitoba,16.02
2014,345000,Manitoba,16.04
2014,1000,New Brunswick,0.0
2014,1100,New Brunswick,0.0
2014,1200,New Brunswick,0.0
2014,1300,New Brunswick,0.0
2014,1400,New Brunswick,0.0
2014,1500,New Brunswick,0.0
2014,1600,New Brunswick,0.0
2014,1700,New Brunswick,0.0
2014,1800,New Brunswick,0.0
2014,1900,New Brunswick,0.0
2014,2000,New Brunswick,0.0
2014,2100,New Brunswick,0.0
2014,2200,New Brunswick,0.0
2014,2300,New Brunswick,0.0
2014,2400,New Brunswick,0.0
2014,2500,New Brunswick,0.0
2014,2600,New Brunswick,0.0
2014,2700,New Brunswick,0.0
2014,2800,New Brunswick,0.0
2014,2900,New Brunswick,0.0
2014,3000,New Brunswick,0.0
2014,3100,New Brunswick,0.0
2014,3200,New Brunswick,0.0
2014,3300,New Brunswick,0.0
2014,3400,New Brunswick,0.0
2014,3500,New Brunswick,0.0
2014,3600,New Brunswick,0.0
2014,3700,New Brunswick,0.0
2014,3800,New Brunswick,0.0
2014,3900,New Brunswick,0.0
2014,4000,New Brunswick,0.0
2014,4100,New Brunswick,0.0
2014,4200,New Brunswick,0.0
2014,4300,New Brunswick,0.0
2014,4400,New Brunswick,0.0
2014,4500,New Brunswick,0.0
2014,4600,New Brunswick,0.0
2014,4700,New Brunswick,0.0
2014,4800,New Brunswick,0.0
2014,4900,New Brunswick,0.0
2014,5000,New Brunswick,0.0
2014,5100,New Brunswick,0.0
2014,5200,New Brunswick,0.0
2014,5300,New Brunswick,0.0
2014,5400,New Brunswick,0.0
2014,5500,New Brunswick,0.0
2014,5600,New Brunswick,0.0
2014,5700,New Brunswick,0.0
2014,5800,New Brunswick,0.0
2014,5900,New Brunswick,0.0
2014,6000,New Brunswick,0.0
2014,6100,New Brunswick,0.0
2014,6200,New Brunswick,0.0
2014,6300,New Brunswick,0.0
2014,6400,New Brunswick,0.0
2014,6500,New Brunswick,0.0
2014,6600,New Brunswick,0.0
2014,6700,New Brunswick,0.0
2014,6800,New Brunswick,0.0
2014,6900,New Brunswick,0.0
2014,7000,New Brunswick,0.0
2014,7100,New Brunswick,0.0
2014,7200,New Brunswick,0.0
2014,7300,New Brunswick,0.0
2014,7400,New Brunswick,0.0
2014,7500,New Brunswick,0.0
2014,7600,New Brunswick,0.0
2014,7700,New Brunswick,0.0
2014,7800,New Brunswick,0.0
2014,7900,New Brunswick,0.0
2014,8000,New Brunswick,0.0
2014,8100,New Brunswick,0.0
2014,8200,New Brunswick,0.0
2014,8300,New Brunswick,0.0
2014,8400,New Brunswick,0.0
2014,8500,New Brunswick,0.0
2014,8600,New Brunswick,0.0
2014,8700,New Brunswick,0.0
2014,8800,New Brunswick,0.0
2014,8900,New Brunswick,0.0
2014,9000,New Brunswick,0.0
2014,9100,New Brunswick,0.0
2014,9200,New Brunswick,0.0
2014,9300,New Brunswick,0.0
2014,9400,New Brunswick,0.0
2014,9500,New Brunswick,0.03
2014,9600,New Brunswick,0.13
2014,9700,New Brunswick,0.23
2014,9800,New Brunswick,0.32
2014,9900,New Brunswick,0.42
2014,10000,New Brunswick,0.51
2014,11000,New Brunswick,1.34
2014,12000,New Brunswick,2.04
2014,13000,New Brunswick,2.63
2014,14000,New Brunswick,3.13
2014,15000,New Brunswick,3.57
2014,16000,New Brunswick,3.95
2014,17000,New Brunswick,4.29
2014,18000,New Brunswick,4.59
2014,19000,New Brunswick,4.85
2014,20000,New Brunswick,5.1
2014,21000,New Brunswick,5.31
2014,22000,New Brunswick,5.51
2014,23000,New Brunswick,5.69
2014,24000,New Brunswick,5.86
